portfolio,total_fees,num_trades,num_trades_saved,end_price_HODL,end_price_rebalanced
EGC-DCR-ZEC-STRAT-BCY-BYC-CLAM-DOPE-RDD-FLO,1031.128035975188,1462,0,15465.554102773513,36858.80126516827
RBY-STRAT-IOC-NAV-AEON-SBD-ZEC-EGC-ZCL-SLR,1934.5296814908138,1724,0,13303.56186773275,56153.98958575977
DMD-CLOAK-ETH-DOPE-PTC-SLR-NAV-SYS-MONA-ABY,2896.691729667546,1590,0,30817.537789263566,94229.43051835602
RDD-ZEC-GRS-BSD-EGC-LTC-XCP-ENRG-NXS-XMR,2069.487060022411,1634,0,40006.049141070725,82059.9554583591
XVG-DCR-BRK-SLR-ETH-ABY-MONA-GRS-ETC-XMY,3092.4035757385354,1656,2,65148.9220133448,120641.35538296538
XCP-ERC-PPC-DCR-ETC-TX-BSD-AMP-NLG-OK,984.8375319583247,1510,0,14616.03206699275,34295.9772974929
NEOS-VRM-NLG-ETH-NXS-GRS-FLO-RVR-EMC-AEON,2423.3765336174724,1706,0,37468.575557162425,80225.7106804369
XMG-XCP-BSD-CURE-REP-NEOS-GRC-XLM-XMY-BTC,1119.685062278416,1266,98,15812.541051276508,41000.27944848904
REP-SLR-ETH-PPC-DOPE-AMP-XMG-BURST-CLAM-VIA,984.3009914320386,1428,4,13950.192014129669,33324.35523534512
ZCL-SYS-XVG-EXCL-RVR-ETH-CLOAK-DCR-BRK-BSD,4124.8881412237315,1794,0,47702.54841733002,148496.2463871957
NEO-ENRG-DOGE-ETH-XCP-AEON-SHIFT-DASH-LTC-IOC,1387.5170598469501,1436,18,52334.021201160234,48541.871360528196
PIVX-NAV-DGB-EXP-XRP-CLOAK-FLO-XST-CURE-ENRG,1638.9052509078808,1594,0,22056.4951411514,53550.78315738221
XCP-RBY-ERC-SEQ-BTC-VRM-LTC-EBST-CLOAK-XST,3403.959870902259,1584,108,27448.47771751222,110670.50139489438
VTC-CLOAK-OK-BRK-NAV-SBD-NEO-REP-DOGE-XRP,3503.5940818745153,1696,0,59540.76505258838,113571.52182045233
XRP-POT-STEEM-XMY-GRS-ETH-DMD-NLG-NEOS-EXCL,1630.3040636697956,1540,6,36854.559835253225,60400.69955772933
SEQ-STEEM-RVR-STRAT-VIA-ZCL-SPR-XCP-BLK-POT,2004.197528054622,1758,0,15121.9572493511,52942.35501242181
REP-EMC-XMY-DASH-EXP-DGB-STRAT-STEEM-SLR-WAVES,801.756543551822,1352,0,12993.260451841272,29016.598454603456
CLOAK-GRS-LTC-BYC-XCP-STEEM-REP-XMY-SHIFT-ZCL,3777.0212274164764,1874,0,45071.375239546396,134978.8296677293
FLO-LTC-PIVX-EXCL-ZCL-XLM-NLG-SYS-BTC-SHIFT,1457.5288703863243,1492,108,21690.455510200187,63219.97707858131
SLR-NXS-TX-STRAT-BURST-NXT-REP-CLAM-BTC-XMG,1082.0970155746036,1349,93,14062.693782271665,38350.3050157579
EXP-DCR-BLK-SYS-PTC-EBST-DGB-RVR-EMC-SHIFT,1889.2311739824013,1628,0,18251.291810706352,61721.0923802317
VIA-NEO-CLOAK-XMG-ZEC-IOP-BCY-GRC-XCP-DASH,1774.2375743842258,1554,0,55248.48090401477,56335.33126286472
